ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location\
10361057,HY532887,12/11/2015 06:00:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,,,2015,07/19/2016 04:00:08 PM,,,\
10362094,HY542503,12/18/2015 09:11:41 PM,006XX N PARKSIDE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,1511,015,29,25,18,,,2015,07/19/2016 03:57:11 PM,,,\
10947860,JA267262,05/01/2014 09:00:00 AM,073XX S CHAPPEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0333,003,5,43,11,,,2014,05/17/2017 03:52:49 PM,,,\
10603867,HZ355940,01/26/2010 09:00:00 AM,031XX S LOWE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,0915,009,11,60,11,,,2010,07/20/2016 03:52:04 PM,,,\
10593547,HZ344935,11/11/2009 12:01:00 AM,021XX N PARKSIDE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2515,025,29,19,20,,,2009,07/21/2016 03:55:21 PM,,,\
10806527,JA105234,01/04/2017 10:45:00 AM,048XX N PAULINA ST,0810,THEFT,OVER $500,ALLEY,false,false,2032,020,47,3,06,,,2017,01/11/2017 03:52:20 PM,,,\
10806529,JA105243,01/04/2017 01:30:00 PM,063XX N FAIRFIELD AVE,0810,THEFT,OVER $500,ALLEY,false,false,2413,024,50,2,06,,,2017,01/11/2017 03:52:20 PM,,,\
10806545,JA105113,01/04/2017 01:10:00 PM,014XX N MAYFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,VACANT LOT/LAND,false,false,2531,025,29,25,14,,,2017,01/11/2017 03:52:20 PM,,,\
10806552,JA105200,01/04/2017 11:00:00 PM,053XX N PAULINA ST,0810,THEFT,OVER $500,ALLEY,false,false,2012,020,40,77,06,,,2017,01/11/2017 03:52:20 PM,,,\
10811010,JA110284,10/31/2012 09:00:00 AM,046XX W DIVERSEY AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GOVERNMENT BUILDING/PROPERTY,false,false,2521,025,31,20,11,,,2012,01/11/2017 03:52:20 PM,,,\
10811063,JA110399,01/30/2015 06:00:00 AM,076XX S BLACKSTONE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0411,004,5,43,11,,,2015,01/11/2017 03:52:20 PM,,,\
11152631,JA516212,09/18/2010 12:00:00 PM,048XX N CHRISTIANA AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,true,1713,017,39,14,17,,,2010,03/08/2018 03:53:20 PM,,,\
2021783,HH230892,03/08/2002 11:47:18 PM,0000X W 112 PL,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0522,005,,,08B,,,2002,02/04/2016 06:33:39 AM,,,\
10611249,HZ363196,07/08/2016 07:15:00 PM,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRCRAFT,false,false,1651,016,41,76,06,,,2016,07/26/2016 03:54:57 PM,,,\
11255013,JB184335,08/28/2017 12:00:00 AM,045XX W NORTH AVE,1120,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,false,false,2533,025,37,23,10,,,2017,03/14/2018 03:54:52 PM,,,\
11249758,JB177494,05/07/2015 12:30:00 PM,030XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1934,019,44,6,11,,,2015,03/08/2018 03:55:51 PM,,,\
11249298,JB176835,10/01/2017 12:01:00 AM,033XX N LAKE SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1925,019,44,6,11,,,2017,03/08/2018 03:55:51 PM,,,\
11249310,JB176794,10/03/2017 09:00:00 AM,110XX S CALIFORNIA AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2212,022,19,75,10,,,2017,03/08/2018 03:55:51 PM,,,\
10394395,HY298019,06/11/2015 08:28:00 PM,058XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,false,false,0711,007,3,68,15,,,2015,07/22/2016 03:49:06 PM,,,\
11250177,JB177921,07/30/2016 01:00:00 PM,007XX N LEAVITT ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1221,012,1,24,11,,,2016,03/08/2018 03:55:51 PM,,,\
11249374,JB176934,12/20/2017 12:01:00 AM,058XX W WALTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1511,015,29,25,06,,,2017,03/08/2018 03:55:51 PM,,,\
11249270,JB175749,12/12/2017 01:30:00 PM,009XX E 133RD PL,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,0533,005,9,54,08B,,,2017,03/08/2018 03:55:51 PM,,,\
10606476,HZ358384,07/13/2016 05:00:00 PM,024XX E 71ST ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0334,003,7,43,06,,,2016,07/22/2016 03:49:06 PM,,,\
11249754,JB176747,03/06/2017 05:20:00 PM,029XX S FEDERAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,0133,001,3,35,11,,,2017,03/08/2018 03:55:51 PM,,,\
11249969,JB177668,12/26/2017 10:00:00 PM,049XX S VINCENNES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,false,true,0223,002,4,38,26,,,2017,03/08/2018 03:55:51 PM,,,\
11249289,JB176638,12/23/2016 12:00:00 PM,0000X N CENTRAL AVE,5093,NON-CRIMINAL,LOST PASSPORT,RESIDENCE,false,false,1513,015,29,25,26,,,2016,03/08/2018 03:55:51 PM,,,\
10375364,HY522240,12/02/2015 01:51:40 PM,066XX S CHAMPLAIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE-GARAGE,true,false,0321,003,20,42,18,,,2015,07/23/2016 03:48:37 PM,,,\
10811507,JA110665,01/10/2014 12:00:00 AM,030XX S MILLARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1032,010,22,30,11,,,2014,01/11/2017 03:52:20 PM,,,\
10811545,JA110552,03/04/2012 12:00:00 PM,001XX E CHICAGO AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,1833,018,42,8,11,,,2012,01/11/2017 03:52:20 PM,,,\
10811576,JA110728,10/30/2015 07:50:00 AM,030XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,false,false,0133,001,2,35,11,,,2015,01/11/2017 03:52:20 PM,,,\
10811583,JA110923,05/01/2015 08:00:00 AM,033XX W FULTON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1123,011,28,27,11,,,2015,01/11/2017 03:52:20 PM,,,\
11249484,JB176995,12/07/2017 01:00:00 PM,040XX N SPAULDING AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,1724,017,33,16,10,,,2017,03/08/2018 03:55:51 PM,,,\
11249273,JB176797,09/15/2017 12:00:00 PM,112XX S CHAMPLAIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0531,005,9,50,11,,,2017,03/08/2018 03:55:51 PM,,,\
11249739,JB176771,03/06/2015 10:25:00 AM,030XX W LAWRENCE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1713,017,33,14,11,,,2015,03/08/2018 03:55:51 PM,,,\
11250121,JB177833,12/04/2017 04:00:00 AM,077XX S YATES BLVD,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0421,004,7,43,06,,,2017,03/08/2018 03:55:51 PM,,,\
11249678,JB177020,11/01/2016 01:00:00 PM,004XX E 81ST ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0631,006,6,44,11,,,2016,03/08/2018 03:55:51 PM,,,\
10606573,HZ358237,10/06/2011 12:00:00 PM,037XX N RICHMOND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1733,017,33,16,11,,,2011,07/22/2016 03:49:06 PM,,,\
11249441,JB177022,12/03/2017 12:00:00 PM,014XX W OLIVE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,2013,020,48,77,26,,,2017,03/08/2018 03:55:51 PM,,,\
10376539,HY537988,12/15/2015 11:18:00 AM,062XX S DR MARTIN LUTHER KING JR DR,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE PORCH/HALLWAY,true,false,0313,003,20,42,18,,,2015,07/23/2016 03:48:37 PM,,,\
10811710,JA111068,04/18/2015 12:15:00 PM,002XX N KOSTNER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1113,011,28,26,11,,,2015,01/11/2017 03:52:20 PM,,,\
10811714,JA110924,12/06/2016 10:50:00 AM,001XX E WALTON ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,1833,018,42,8,06,,,2016,01/11/2017 03:52:20 PM,,,\
10811867,JA111014,11/20/2009 09:00:00 PM,014XX W NORTH SHORE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,2432,024,40,1,02,,,2009,01/11/2017 03:52:20 PM,,,\
10812218,JA111578,11/07/2015 07:00:00 AM,103XX S CORLISS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0512,005,9,50,11,,,2015,01/11/2017 03:52:20 PM,,,\
11249759,JB176693,09/29/2017 09:30:00 AM,077XX S CONSTANCE AVE,0890,THEFT,FROM BUILDING,VACANT LOT/LAND,false,false,0414,004,8,43,06,,,2017,03/08/2018 03:55:51 PM,,,\
11250184,JB177829,01/01/2008 12:01:00 AM,066XX S MAY ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0724,007,17,68,02,,,2008,03/08/2018 03:55:51 PM,,,\
11249399,JB176902,11/20/2013 08:00:00 AM,002XX W 70TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0731,007,6,69,11,,,2013,03/08/2018 03:55:51 PM,,,\
11249662,JB177387,10/02/2017 09:00:00 AM,010XX N DRAKE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1121,011,27,23,11,,,2017,03/14/2018 03:52:44 PM,,,\
10369900,HY546851,12/22/2015 05:44:00 PM,026XX E 79TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0421,004,7,43,18,,,2015,07/23/2016 03:48:37 PM,,,\
10369925,HY553870,12/29/2015 01:44:47 PM,048XX N HARDING AVE,2031,NARCOTICS,POSS: METHAMPHETAMINES,RESIDENCE,true,false,1712,017,39,14,18,,,2015,07/23/2016 03:48:37 PM,,,\
11250864,JB178753,02/27/2017 12:01:00 AM,008XX E PERSHING RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0212,002,4,36,11,,,2017,03/09/2018 03:55:02 PM,,,\
10380466,HY514713,11/19/2015 09:00:00 AM,029XX W POLK ST,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,VEHICLE NON-COMMERCIAL,true,false,1135,011,2,27,18,,,2015,07/23/2016 03:48:37 PM,,,\
11250551,JB178401,01/28/2017 12:00:00 AM,076XX S PERRY AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0623,006,6,69,11,,,2017,03/09/2018 03:55:02 PM,,,\
11250185,JB177171,01/01/2017 12:01:00 AM,051XX S WASHTENAW AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,false,true,0923,009,14,63,17,,,2017,09/10/2019 04:08:31 PM,,,\
11250396,JB178203,01/17/2016 09:00:00 AM,020XX W MAYPOLE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1223,012,2,28,11,,,2016,03/09/2018 03:55:02 PM,,,\
11250389,JB178180,08/03/2017 01:00:00 PM,077XX S SOUTH SHORE DR,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0421,004,7,43,11,,,2017,03/09/2018 03:55:02 PM,,,\
11250749,JB178091,11/08/2016 11:45:00 AM,026XX N KOSTNER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,2524,025,31,20,11,,,2016,03/09/2018 03:55:02 PM,,,\
10198401,HY352357,07/23/2015 12:46:00 PM,051XX W HURON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1532,015,28,25,18,,,2015,03/10/2018 03:46:53 PM,,,\
10947864,JA267281,10/09/2015 08:00:00 AM,059XX S PRINCETON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0711,007,20,68,11,,,2015,05/17/2017 03:52:49 PM,,,\
10603841,HZ355935,10/24/2005 12:00:00 AM,010XX W MONTROSE AVE,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,false,false,1914,019,46,3,10,,,2005,07/23/2016 03:50:11 PM,,,\
11250597,JB178309,01/01/2016 12:00:00 PM,009XX N PARKSIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1511,015,29,25,11,,,2016,03/09/2018 03:55:02 PM,,,\
11250343,JB176918,11/17/2017 02:00:00 PM,120XX S EGGLESTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0523,005,34,53,11,,,2017,03/09/2018 03:55:02 PM,,,\
11251127,JB179094,12/28/2017 08:00:00 AM,013XX N MILWAUKEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1433,014,1,24,11,,,2017,03/09/2018 03:55:02 PM,,,\
10704909,HZ460850,10/29/2015 01:00:00 PM,014XX S MILLARD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1011,010,24,29,06,,,2015,10/05/2016 03:52:03 PM,,,\
11250791,JB178327,11/17/2017 08:15:00 PM,077XX S PRAIRIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0623,006,6,69,26,,,2017,03/09/2018 03:55:02 PM,,,\
10704919,HZ460710,12/19/2011 12:00:00 AM,023XX W CHICAGO AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,BANK,false,false,1212,012,32,24,12,,,2011,10/05/2016 03:52:03 PM,,,\
10615183,HZ367982,02/01/2015 12:01:00 AM,008XX W SUNNYSIDE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1914,019,46,3,11,,,2015,07/28/2016 03:54:39 PM,,,\
11250480,JB177844,01/01/2012 12:01:00 AM,066XX S MAY ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0724,007,17,68,17,,,2012,03/09/2018 03:55:02 PM,,,\
11250754,JB178557,04/08/2016 01:20:00 PM,054XX S DREXEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0233,002,5,41,11,,,2016,03/09/2018 03:55:02 PM,,,\
11250827,JB178699,06/15/2017 12:01:00 AM,086XX S WALLACE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0622,006,21,71,11,,,2017,03/09/2018 03:55:02 PM,,,\
10614343,HZ366363,07/20/2016 09:08:00 PM,002XX W 87th St,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0622,006,21,44,11,,,2016,07/28/2016 03:54:39 PM,,,\
10112842,HY301931,06/08/2015 09:30:00 PM,045XX W BYRON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,1731,017,38,16,14,,,2015,08/17/2015 03:03:40 PM,,,\
11250764,JB177966,02/16/2018 01:32:00 PM,008XX W BUENA AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,1915,019,46,3,06,,,2018,03/09/2018 03:55:02 PM,,,\
11250635,JB178479,10/05/2017 02:00:00 PM,004XX W SUPERIOR ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,1831,018,42,8,11,,,2017,03/09/2018 03:55:02 PM,,,\
11250484,JB177186,01/01/2013 12:01:00 AM,045XX S KILPATRICK AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,0815,008,22,56,02,,,2013,11/29/2018 04:05:55 PM,,,\
11251142,JB179080,03/02/2015 09:00:00 AM,002XX E OHIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1834,018,42,8,11,,,2015,03/09/2018 03:55:02 PM,,,\
11250750,JB178563,12/08/2016 03:55:00 PM,018XX W GRAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1221,012,26,24,11,,,2016,03/09/2018 03:55:02 PM,,,\
11250344,JB177953,09/01/2017 12:00:00 PM,067XX S CAMPBELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0832,008,15,66,11,,,2017,03/09/2018 03:55:02 PM,,,\
11247891,JB174615,03/03/2018 12:25:00 AM,005XX W RANDOLPH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,false,false,0121,001,42,28,14,,,2018,03/10/2018 03:49:20 PM,,,\
11251609,JB179444,12/16/2017 12:00:00 PM,032XX W LEXINGTON ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,true,1134,011,24,27,04A,,,2017,03/10/2018 03:49:20 PM,,,\
11251497,JB179680,11/20/2016 08:00:00 AM,008XX E 89TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0632,006,8,44,11,,,2016,03/10/2018 03:49:20 PM,,,\
11251757,JB179227,01/01/2014 12:00:00 AM,026XX S DRAKE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,1032,010,22,30,20,,,2014,10/25/2018 04:10:05 PM,,,\
11251683,JB179910,05/11/2017 05:00:00 AM,0000X E OHIO ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOTEL/MOTEL,false,false,1834,018,42,8,02,,,2017,03/10/2018 03:49:20 PM,,,\
10606731,HZ357940,07/18/2016 08:05:00 PM,027XX N MILDRED AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1935,019,43,7,06,,,2016,07/25/2016 03:56:00 PM,,,\
11251570,JB179818,04/12/2017 10:00:00 PM,031XX W HARRISON ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,1134,011,28,27,02,,,2017,03/10/2018 03:49:20 PM,,,\
11251719,JB178956,01/01/2015 12:00:00 PM,076XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0621,006,17,71,11,,,2015,03/10/2018 03:49:20 PM,,,\
10614344,HZ365200,07/22/2016 01:05:00 AM,0000X W C12 ST,0890,THEFT,FROM BUILDING,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,false,false,1651,016,41,76,06,,,2016,07/29/2016 03:54:32 PM,,,\
11053477,JA390142,10/01/2013 12:01:00 AM,015XX N LINDER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2532,025,37,25,11,,,2013,08/14/2017 04:00:25 PM,,,\
11251622,JB178445,01/01/2016 12:01:00 AM,058XX W EDDY ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,1633,016,38,15,20,,,2016,03/10/2018 03:49:20 PM,,,\
11251332,JB179390,03/01/2016 12:01:00 AM,054XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0231,002,3,40,11,,,2016,03/10/2018 03:49:20 PM,,,\
11251558,JB179666,07/23/2017 10:00:00 PM,011XX W 112TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,2234,022,34,75,11,,,2017,03/10/2018 03:49:20 PM,,,\
10617359,HZ369525,06/13/2016 11:05:00 AM,095XX S DR MARTIN LUTHER KING JR DR,0870,THEFT,POCKET-PICKING,"SCHOOL, PUBLIC, BUILDING",false,false,0511,005,6,49,06,,,2016,07/30/2016 03:49:37 PM,,,\
11251219,JB179089,05/29/2014 04:34:00 PM,018XX W MAYPOLE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1223,012,27,28,11,,,2014,03/10/2018 03:49:20 PM,,,\
11252175,JB180478,09/01/2017 09:00:00 AM,037XX W 83RD PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0834,008,18,70,11,,,2017,03/10/2018 03:49:20 PM,,,\
11251506,JB179629,09/20/2017 09:00:00 AM,085XX S CREGIER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0412,004,8,45,11,,,2017,03/10/2018 03:49:20 PM,,,\
11251621,JB179819,04/12/2017 10:00:00 PM,032XX N MILWAUKEE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,1732,017,31,21,02,,,2017,04/10/2018 03:50:32 PM,,,\
11251323,JB179138,08/02/2017 10:00:00 AM,059XX N NEWBURG AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1611,016,41,10,11,,,2017,03/10/2018 03:49:20 PM,,,\
11249742,JB176758,03/03/2018 12:30:00 PM,016XX W COLUMBIA AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,false,false,2432,024,49,1,11,,,2018,03/10/2018 03:49:20 PM,,,\
11251670,JB179736,10/04/2017 04:30:00 PM,030XX W CERMAK RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,true,false,1033,010,12,30,17,,,2017,01/17/2019 02:26:36 PM,,,\
11251620,JB179856,11/10/2017 08:00:00 AM,047XX S LANGLEY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0223,002,4,38,11,,,2017,03/10/2018 03:49:20 PM,,,\
11251588,JB179271,12/25/2017 12:00:00 AM,025XX W CORTEZ ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1211,012,1,24,20,,,2017,03/10/2018 03:49:20 PM,,,\
11251760,JB179203,01/01/2015 12:00:00 AM,057XX S ALBANY AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0824,008,14,63,17,,,2015,03/10/2018 03:49:20 PM,,,\
11251247,JB179291,11/10/2017 06:00:00 PM,086XX S DR MARTIN LUTHER KING JR DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,false,false,0632,006,6,44,11,,,2017,03/10/2018 03:49:20 PM,,,\
11251713,JB178761,06/08/2016 12:30:00 PM,014XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1224,012,2,28,11,,,2016,03/10/2018 03:49:20 PM,,,\
11252951,JB180598,06/30/2016 09:00:00 AM,014XX N CLEVELAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1821,018,43,8,11,,,2016,03/11/2018 03:54:30 PM,,,\
11252439,JB180912,08/09/2015 12:00:00 PM,101XX S CARPENTER ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2232,022,34,73,11,,,2015,03/11/2018 03:54:30 PM,,,\
11252184,JB179243,08/30/2017 10:00:00 AM,015XX N MILWAUKEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,false,false,1424,014,1,24,11,,,2017,03/11/2018 03:54:30 PM,,,\
11252383,JB180786,12/24/2017 10:00:00 PM,126XX S HALSTED ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0523,005,34,53,07,,,2017,03/11/2018 03:54:30 PM,,,\
11252236,JB180641,10/17/2017 12:00:00 PM,015XX W GEORGE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1932,019,32,6,11,,,2017,03/11/2018 03:54:30 PM,,,\
11252220,JB180635,10/15/2017 09:30:00 PM,056XX N WINTHROP AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,false,false,2022,020,48,77,17,,,2017,03/11/2018 03:54:30 PM,,,\
11252570,JB181173,10/01/2017 12:01:00 AM,044XX N RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1913,019,46,3,08B,,,2017,03/11/2018 03:54:30 PM,,,\
11252298,JB180739,11/14/2017 08:00:00 PM,046XX S TRUMBULL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0821,008,14,58,26,,,2017,03/11/2018 03:54:30 PM,,,\
11252352,JB180773,10/05/2017 02:00:00 PM,022XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,COMMERCIAL / BUSINESS OFFICE,false,false,2515,025,37,19,07,,,2017,03/11/2018 03:54:30 PM,,,\
11252389,JB180869,10/01/2014 12:00:00 PM,045XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,false,false,1914,019,46,3,11,,,2014,03/11/2018 03:54:30 PM,,,\
11247874,JB174367,03/04/2018 12:05:00 AM,072XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,APARTMENT,false,false,0323,003,6,69,06,,,2018,03/11/2018 03:54:30 PM,,,\
